Site,Parameter,Date (LT),Year,Month,Day,Hour,NowCast Conc.,AQI,AQI Category,Raw Conc.,Conc. Unit,Duration,QC Name
Addis Ababa Central,PM2.5 - Principal,2018-01-21 06:00 AM,2018,01,21,06,23.2,74,Moderate,25.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2018-01-21 07:00 AM,2018,01,21,07,19.3,66,Moderate,15.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2018-01-21 08:00 AM,2018,01,21,08,18.2,64,Moderate,17.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2018-01-21 09:00 AM,2018,01,21,09,17.1,62,Moderate,16.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2018-01-21 10:00 AM,2018,01,21,10,15.6,58,Moderate,14.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2018-01-21 11:00 AM,2018,01,21,11,13.7,54,Moderate,12.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2018-01-21 12:00 PM,2018,01,21,12,12.8,52,Moderate,12.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2018-01-21 01:00 PM,2018,01,21,13,11.9,50,Good,11.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2018-01-21 02:00 PM,2018,01,21,14,12.4,52,Moderate,13.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2018-01-21 03:00 PM,2018,01,21,15,10.7,45,Good,9.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2018-01-21 04:00 PM,2018,01,21,16,9.3,39,Good,8.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2018-01-21 05:00 PM,2018,01,21,17,9.1,38,Good,9.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2018-01-21 06:00 PM,2018,01,21,18,10.5,44,Good,12.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2018-01-21 07:00 PM,2018,01,21,19,11.7,49,Good,13.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2018-01-21 08:00 PM,2018,01,21,20,14.3,56,Moderate,17.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2018-01-21 09:00 PM,2018,01,21,21,15.6,58,Moderate,17.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2018-01-21 10:00 PM,2018,01,21,22,14.3,56,Moderate,13.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2018-01-21 11:00 PM,2018,01,21,23,13.1,53,Moderate,12.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2018-01-22 12:00 AM,2018,01,22,00,16.5,60,Moderate,20.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2018-01-22 01:00 AM,2018,01,22,01,15.2,58,Moderate,14.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2018-01-22 02:00 AM,2018,01,22,02,15.6,58,Moderate,16.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2018-01-22 03:00 AM,2018,01,22,03,17.8,63,Moderate,20.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2018-01-22 04:00 AM,2018,01,22,04,22.9,74,Moderate,28.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2018-01-22 05:00 AM,2018,01,22,05,20.9,70,Moderate,19.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2018-01-22 06:00 AM,2018,01,22,06,20.9,70,Moderate,21.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2018-01-22 07:00 AM,2018,01,22,07,18.4,64,Moderate,16.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2018-01-22 08:00 AM,2018,01,22,08,17.7,63,Moderate,17.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2018-01-22 09:00 AM,2018,01,22,09,16.8,61,Moderate,16.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2018-01-22 10:00 AM,2018,01,22,10,16.4,60,Moderate,16.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2018-01-22 11:00 AM,2018,01,22,11,15.7,59,Moderate,15.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2018-01-22 12:00 PM,2018,01,22,12,15.3,58,Moderate,15.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2018-01-22 01:00 PM,2018,01,22,13,13.6,54,Moderate,12.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2018-01-22 02:00 PM,2018,01,22,14,14.8,57,Moderate,16.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2018-01-22 03:00 PM,2018,01,22,15,14.9,57,Moderate,15.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2018-01-22 04:00 PM,2018,01,22,16,16.6,60,Moderate,19.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2018-01-22 05:00 PM,2018,01,22,17,15.9,59,Moderate,15.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2018-01-22 06:00 PM,2018,01,22,18,15.9,59,Moderate,16.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2018-01-22 07:00 PM,2018,01,22,19,16.3,60,Moderate,17.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2018-01-22 08:00 PM,2018,01,22,20,15.8,59,Moderate,15.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2018-01-22 09:00 PM,2018,01,22,21,15.1,57,Moderate,14.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2018-01-22 10:00 PM,2018,01,22,22,34.4,98,Moderate,54.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2018-01-22 11:00 PM,2018,01,22,23,27.7,84,Moderate,21.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2018-01-23 12:00 AM,2018,01,23,00,20.3,68,Moderate,13.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2018-01-23 01:00 AM,2018,01,23,01,17.1,62,Moderate,14.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2018-01-23 02:00 AM,2018,01,23,02,17.0,61,Moderate,17.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2018-01-23 03:00 AM,2018,01,23,03,16.5,60,Moderate,16.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2018-01-23 04:00 AM,2018,01,23,04,15.7,59,Moderate,15.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2018-01-23 05:00 AM,2018,01,23,05,13.8,55,Moderate,12.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2018-01-23 06:00 AM,2018,01,23,06,14.4,56,Moderate,15.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2018-01-23 07:00 AM,2018,01,23,07,19.7,67,Moderate,25.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2018-01-23 08:00 AM,2018,01,23,08,29.8,88,Moderate,40.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2018-01-23 09:00 AM,2018,01,23,09,24.4,77,Moderate,19.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2018-01-23 10:00 AM,2018,01,23,10,19.2,66,Moderate,14.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2018-01-23 11:00 AM,2018,01,23,11,16.1,59,Moderate,13.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2018-01-23 12:00 PM,2018,01,23,12,15.0,57,Moderate,14.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2018-01-23 01:00 PM,2018,01,23,13,14.0,55,Moderate,13.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2018-01-23 02:00 PM,2018,01,23,14,15.5,58,Moderate,17.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2018-01-23 03:00 PM,2018,01,23,15,16.2,60,Moderate,17.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2018-01-23 04:00 PM,2018,01,23,16,16.6,60,Moderate,17.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2018-01-23 05:00 PM,2018,01,23,17,18.3,64,Moderate,20.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2018-01-23 06:00 PM,2018,01,23,18,16.6,60,Moderate,15.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2018-01-23 07:00 PM,2018,01,23,19,17.3,62,Moderate,18.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2018-01-23 08:00 PM,2018,01,23,20,17.7,63,Moderate,19.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2018-01-23 09:00 PM,2018,01,23,21,19.0,66,Moderate,21.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2018-01-23 10:00 PM,2018,01,23,22,33.2,95,Moderate,47.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2018-01-23 11:00 PM,2018,01,23,23,35.1,99,Moderate,37.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2018-01-24 12:00 AM,2018,01,24,00,39.0,110,Unhealthy for Sensitive Groups,43.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2018-01-24 01:00 AM,2018,01,24,01,33.0,95,Moderate,27.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2018-01-24 02:00 AM,2018,01,24,02,25.0,78,Moderate,17.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2018-01-24 03:00 AM,2018,01,24,03,20.5,69,Moderate,16.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2018-01-24 04:00 AM,2018,01,24,04,18.7,65,Moderate,17.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2018-01-24 05:00 AM,2018,01,24,05,18.3,64,Moderate,18.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2018-01-24 06:00 AM,2018,01,24,06,21.6,71,Moderate,25.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2018-01-24 07:00 AM,2018,01,24,07,23.8,76,Moderate,26.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2018-01-24 08:00 AM,2018,01,24,08,36.4,103,Unhealthy for Sensitive Groups,49.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2018-01-24 09:00 AM,2018,01,24,09,43.7,121,Unhealthy for Sensitive Groups,51.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2018-01-24 10:00 AM,2018,01,24,10,36.3,103,Unhealthy for Sensitive Groups,29.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2018-01-24 11:00 AM,2018,01,24,11,27.1,83,Moderate,18.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2018-01-24 12:00 PM,2018,01,24,12,22.0,72,Moderate,17.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2018-01-24 01:00 PM,2018,01,24,13,19.0,66,Moderate,16.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2018-01-24 02:00 PM,2018,01,24,14,17.0,61,Moderate,15.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2018-01-24 03:00 PM,2018,01,24,15,21.5,71,Moderate,26.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2018-01-24 04:00 PM,2018,01,24,16,21.2,70,Moderate,21.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2018-01-24 05:00 PM,2018,01,24,17,20.6,69,Moderate,20.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2018-01-24 06:00 PM,2018,01,24,18,20.3,68,Moderate,20.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2018-01-24 07:00 PM,2018,01,24,19,19.1,66,Moderate,18.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2018-01-24 08:00 PM,2018,01,24,20,20.0,68,Moderate,21.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2018-01-24 09:00 PM,2018,01,24,21,21.4,71,Moderate,23.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2018-01-24 10:00 PM,2018,01,24,22,20.7,69,Moderate,20.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2018-01-24 11:00 PM,2018,01,24,23,34.8,99,Moderate,49.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2018-01-25 12:00 AM,2018,01,25,00,36.9,104,Unhealthy for Sensitive Groups,39.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2018-01-25 01:00 AM,2018,01,25,01,30.4,89,Moderate,24.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2018-01-25 02:00 AM,2018,01,25,02,22.2,72,Moderate,14.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2018-01-25 03:00 AM,2018,01,25,03,18.6,65,Moderate,15.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2018-01-25 04:00 AM,2018,01,25,04,17.3,62,Moderate,16.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2018-01-25 05:00 AM,2018,01,25,05,18.6,65,Moderate,20.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2018-01-25 06:00 AM,2018,01,25,06,19.3,66,Moderate,20.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2018-01-25 07:00 AM,2018,01,25,07,18.1,64,Moderate,17.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2018-01-25 08:00 AM,2018,01,25,08,18.5,64,Moderate,19.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2018-01-25 09:00 AM,2018,01,25,09,39.2,110,Unhealthy for Sensitive Groups,60.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2018-01-25 10:00 AM,2018,01,25,10,38.1,107,Unhealthy for Sensitive Groups,37.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2018-01-25 11:00 AM,2018,01,25,11,28.5,85,Moderate,19.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2018-01-25 12:00 PM,2018,01,25,12,23.7,75,Moderate,19.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2018-01-25 01:00 PM,2018,01,25,13,22.3,72,Moderate,21.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2018-01-25 02:00 PM,2018,01,25,14,21.1,70,Moderate,20.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2018-01-25 03:00 PM,2018,01,25,15,24.0,76,Moderate,27.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2018-01-25 04:00 PM,2018,01,25,16,26.0,80,Moderate,28.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2018-01-25 05:00 PM,2018,01,25,17,27.0,82,Moderate,28.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2018-01-25 06:00 PM,2018,01,25,18,27.0,82,Moderate,27.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2018-01-25 07:00 PM,2018,01,25,19,28.5,85,Moderate,30.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2018-01-25 08:00 PM,2018,01,25,20,29.2,87,Moderate,30.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2018-01-25 09:00 PM,2018,01,25,21,39.1,110,Unhealthy for Sensitive Groups,49.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2018-01-25 10:00 PM,2018,01,25,22,35.5,101,Unhealthy for Sensitive Groups,32.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2018-01-25 11:00 PM,2018,01,25,23,27.7,84,Moderate,20.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2018-01-26 12:00 AM,2018,01,26,00,38.3,108,Unhealthy for Sensitive Groups,49.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2018-01-26 01:00 AM,2018,01,26,01,34.6,98,Moderate,31.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2018-01-26 02:00 AM,2018,01,26,02,33.8,97,Moderate,33.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2018-01-26 03:00 AM,2018,01,26,03,28.4,85,Moderate,23.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2018-01-26 04:00 AM,2018,01,26,04,21.2,70,Moderate,14.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2018-01-26 05:00 AM,2018,01,26,05,17.6,63,Moderate,14.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2018-01-26 06:00 AM,2018,01,26,06,15.8,59,Moderate,14.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2018-01-26 07:00 AM,2018,01,26,07,18.3,64,Moderate,21.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2018-01-26 08:00 AM,2018,01,26,08,24.6,77,Moderate,31.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2018-01-26 09:00 AM,2018,01,26,09,48.3,133,Unhealthy for Sensitive Groups,72.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2018-01-26 10:00 AM,2018,01,26,10,52.6,143,Unhealthy for Sensitive Groups,57.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2018-01-26 11:00 AM,2018,01,26,11,42.3,118,Unhealthy for Sensitive Groups,32.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2018-01-26 12:00 PM,2018,01,26,12,31.6,92,Moderate,21.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2018-01-26 01:00 PM,2018,01,26,13,25.3,79,Moderate,19.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2018-01-26 02:00 PM,2018,01,26,14,22.1,72,Moderate,19.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2018-01-26 03:00 PM,2018,01,26,15,22.5,73,Moderate,23.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2018-01-26 04:00 PM,2018,01,26,16,22.2,72,Moderate,22.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2018-01-26 05:00 PM,2018,01,26,17,21.1,70,Moderate,20.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2018-01-26 06:00 PM,2018,01,26,18,22.5,73,Moderate,24.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2018-01-26 07:00 PM,2018,01,26,19,22.7,73,Moderate,23.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2018-01-26 08:00 PM,2018,01,26,20,25.3,79,Moderate,28.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2018-01-26 09:00 PM,2018,01,26,21,33.6,96,Moderate,42.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2018-01-26 10:00 PM,2018,01,26,22,40.8,114,Unhealthy for Sensitive Groups,48.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2018-01-26 11:00 PM,2018,01,26,23,50.9,139,Unhealthy for Sensitive Groups,61.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2018-01-27 12:00 AM,2018,01,27,00,42.4,118,Unhealthy for Sensitive Groups,34.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2018-01-27 01:00 AM,2018,01,27,01,35.2,100,Moderate,28.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2018-01-27 02:00 AM,2018,01,27,02,30.6,90,Moderate,26.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2018-01-27 03:00 AM,2018,01,27,03,26.8,82,Moderate,23.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2018-01-27 04:00 AM,2018,01,27,04,23.9,76,Moderate,21.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2018-01-27 05:00 AM,2018,01,27,05,23.4,75,Moderate,23.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2018-01-27 06:00 AM,2018,01,27,06,22.7,73,Moderate,22.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2018-01-27 07:00 AM,2018,01,27,07,21.3,70,Moderate,20.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2018-01-27 08:00 AM,2018,01,27,08,29.1,87,Moderate,37.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2018-01-27 09:00 AM,2018,01,27,09,53.0,144,Unhealthy for Sensitive Groups,77.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2018-01-27 10:00 AM,2018,01,27,10,65.5,156,Unhealthy,78.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2018-01-27 11:00 AM,2018,01,27,11,67.7,157,Unhealthy,70.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2018-01-27 12:00 PM,2018,01,27,12,49.3,135,Unhealthy for Sensitive Groups,31.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2018-01-27 01:00 PM,2018,01,27,13,36.6,104,Unhealthy for Sensitive Groups,24.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2018-01-27 02:00 PM,2018,01,27,14,29.3,87,Moderate,22.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2018-01-27 03:00 PM,2018,01,27,15,26.1,80,Moderate,23.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2018-01-27 04:00 PM,2018,01,27,16,25.5,79,Moderate,25.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2018-01-27 05:00 PM,2018,01,27,17,24.7,77,Moderate,24.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2018-01-27 06:00 PM,2018,01,27,18,21.8,71,Moderate,19.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2018-01-27 07:00 PM,2018,01,27,19,24.4,77,Moderate,27.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2018-01-27 08:00 PM,2018,01,27,20,30.2,89,Moderate,36.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2018-01-27 09:00 PM,2018,01,27,21,34.1,97,Moderate,38.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2018-01-27 10:00 PM,2018,01,27,22,51.5,140,Unhealthy for Sensitive Groups,69.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2018-01-27 11:00 PM,2018,01,27,23,51.2,140,Unhealthy for Sensitive Groups,51.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2018-01-28 12:00 AM,2018,01,28,00,39.1,110,Unhealthy for Sensitive Groups,27.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2018-01-28 01:00 AM,2018,01,28,01,33.0,95,Moderate,27.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2018-01-28 02:00 AM,2018,01,28,02,36.5,103,Unhealthy for Sensitive Groups,40.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2018-01-28 03:00 AM,2018,01,28,03,29.7,88,Moderate,23.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2018-01-28 04:00 AM,2018,01,28,04,24.8,78,Moderate,20.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2018-01-28 05:00 AM,2018,01,28,05,22.4,73,Moderate,20.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2018-01-28 06:00 AM,2018,01,28,06,26.7,82,Moderate,31.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2018-01-28 07:00 AM,2018,01,28,07,33.3,96,Moderate,40.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2018-01-28 08:00 AM,2018,01,28,08,62.6,155,Unhealthy,92.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2018-01-28 09:00 AM,2018,01,28,09,76.8,162,Unhealthy,91.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2018-01-28 10:00 AM,2018,01,28,10,62.4,155,Unhealthy,48.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2018-01-28 11:00 AM,2018,01,28,11,49.7,136,Unhealthy for Sensitive Groups,37.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2018-01-28 12:00 PM,2018,01,28,12,42.3,118,Unhealthy for Sensitive Groups,35.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2018-01-28 01:00 PM,2018,01,28,13,37.1,105,Unhealthy for Sensitive Groups,32.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2018-01-28 02:00 PM,2018,01,28,14,34.0,97,Moderate,31.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2018-01-28 03:00 PM,2018,01,28,15,33.5,96,Moderate,33.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2018-01-28 04:00 PM,2018,01,28,16,34.2,97,Moderate,35.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2018-01-28 05:00 PM,2018,01,28,17,33.1,95,Moderate,32.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2018-01-28 06:00 PM,2018,01,28,18,32.0,93,Moderate,31.0,UG/M3,1 Hr,Valid
