Site,Parameter,Date (LT),Year,Month,Day,Hour,NowCast Conc.,AQI,AQI Category,Raw Conc.,Conc. Unit,Duration,QC Name
Addis Ababa Central,PM2.5 - Principal,2017-04-24 12:00 AM,2017,04,24,00,20.4,68,Moderate,20.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2017-04-24 01:00 AM,2017,04,24,01,19.7,67,Moderate,19.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2017-04-24 02:00 AM,2017,04,24,02,15.8,59,Moderate,12.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2017-04-24 03:00 AM,2017,04,24,03,12.4,52,Moderate,9.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2017-04-24 04:00 AM,2017,04,24,04,11.7,49,Good,11.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2017-04-24 05:00 AM,2017,04,24,05,11.8,49,Good,12.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2017-04-24 06:00 AM,2017,04,24,06,11.9,50,Good,12.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2017-04-24 07:00 AM,2017,04,24,07,14.9,57,Moderate,18.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2017-04-24 08:00 AM,2017,04,24,08,21.9,72,Moderate,29.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2017-04-24 09:00 AM,2017,04,24,09,20.9,70,Moderate,20.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2017-04-24 10:00 AM,2017,04,24,10,17.4,62,Moderate,14.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2017-04-24 11:00 AM,2017,04,24,11,16.7,61,Moderate,16.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2017-04-24 12:00 PM,2017,04,24,12,17.3,62,Moderate,18.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2017-04-24 01:00 PM,2017,04,24,13,20.1,68,Moderate,23.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2017-04-24 02:00 PM,2017,04,24,14,18.5,64,Moderate,17.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2017-04-24 03:00 PM,2017,04,24,15,15.7,59,Moderate,13.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2017-04-24 04:00 PM,2017,04,24,16,17.8,63,Moderate,20.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2017-04-24 05:00 PM,2017,04,24,17,17.4,62,Moderate,17.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2017-04-24 06:00 PM,2017,04,24,18,16.7,61,Moderate,16.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2017-04-24 07:00 PM,2017,04,24,19,14.3,56,Moderate,12.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2017-04-24 08:00 PM,2017,04,24,20,11.1,46,Good,8.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2017-04-24 09:00 PM,2017,04,24,21,10.5,44,Good,10.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2017-04-24 10:00 PM,2017,04,24,22,10.7,45,Good,11.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2017-04-24 11:00 PM,2017,04,24,23,10.8,45,Good,11.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2017-04-25 12:00 AM,2017,04,25,00,9.9,41,Good,9.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2017-04-25 01:00 AM,2017,04,25,01,11.9,50,Good,14.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2017-04-25 02:00 AM,2017,04,25,02,10.4,43,Good,9.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2017-04-25 03:00 AM,2017,04,25,03,10.2,43,Good,10.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2017-04-25 04:00 AM,2017,04,25,04,9.1,38,Good,8.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2017-04-25 05:00 AM,2017,04,25,05,8.5,35,Good,8.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2017-04-25 06:00 AM,2017,04,25,06,10.1,42,Good,12.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2017-04-25 07:00 AM,2017,04,25,07,14.1,55,Moderate,18.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2017-04-25 08:00 AM,2017,04,25,08,14.0,55,Moderate,14.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2017-04-25 09:00 AM,2017,04,25,09,19.5,67,Moderate,25.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2017-04-25 10:00 AM,2017,04,25,10,15.7,59,Moderate,12.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2017-04-25 11:00 AM,2017,04,25,11,15.8,59,Moderate,16.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2017-04-25 12:00 PM,2017,04,25,12,15.4,58,Moderate,15.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2017-04-25 01:00 PM,2017,04,25,13,16.2,60,Moderate,17.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2017-04-25 02:00 PM,2017,04,25,14,14.6,56,Moderate,13.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2017-04-25 03:00 PM,2017,04,25,15,12.8,52,Moderate,11.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2017-04-25 04:00 PM,2017,04,25,16,11.9,50,Good,11.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2017-04-25 05:00 PM,2017,04,25,17,12.4,52,Moderate,13.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2017-04-25 06:00 PM,2017,04,25,18,13.2,53,Moderate,14.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2017-04-25 07:00 PM,2017,04,25,19,13.6,54,Moderate,14.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2017-04-25 08:00 PM,2017,04,25,20,14.8,57,Moderate,16.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2017-04-25 09:00 PM,2017,04,25,21,14.2,55,Moderate,14.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2017-04-25 10:00 PM,2017,04,25,22,14.5,56,Moderate,15.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2017-04-25 11:00 PM,2017,04,25,23,9.8,41,Good,5.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2017-04-26 12:00 AM,2017,04,26,00,13.9,55,Moderate,18.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2017-04-26 01:00 AM,2017,04,26,01,16.9,61,Moderate,20.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2017-04-26 02:00 AM,2017,04,26,02,18.9,65,Moderate,21.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2017-04-26 03:00 AM,2017,04,26,03,16.4,60,Moderate,14.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2017-04-26 04:00 AM,2017,04,26,04,15.2,58,Moderate,14.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2017-04-26 05:00 AM,2017,04,26,05,15.1,57,Moderate,15.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2017-04-26 06:00 AM,2017,04,26,06,16.0,59,Moderate,17.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2017-04-26 07:00 AM,2017,04,26,07,20.0,68,Moderate,24.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2017-04-26 08:00 AM,2017,04,26,08,30.0,89,Moderate,40.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2017-04-26 09:00 AM,2017,04,26,09,25.5,79,Moderate,21.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2017-04-26 10:00 AM,2017,04,26,10,23.2,74,Moderate,21.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2017-04-26 11:00 AM,2017,04,26,11,24.1,76,Moderate,25.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2017-04-26 12:00 PM,2017,04,26,12,24.5,77,Moderate,25.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2017-04-26 01:00 PM,2017,04,26,13,22.2,72,Moderate,20.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2017-04-26 02:00 PM,2017,04,26,14,17.1,62,Moderate,12.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2017-04-26 03:00 PM,2017,04,26,15,14.0,55,Moderate,11.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2017-04-26 04:00 PM,2017,04,26,16,12.0,50,Good,10.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2017-04-26 05:00 PM,2017,04,26,17,14.5,56,Moderate,17.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2017-04-26 06:00 PM,2017,04,26,18,11.7,49,Good,9.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2017-04-26 07:00 PM,2017,04,26,19,14.8,57,Moderate,18.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2017-04-26 08:00 PM,2017,04,26,20,23.9,76,Moderate,33.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2017-04-26 09:00 PM,2017,04,26,21,27.4,83,Moderate,31.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2017-04-26 10:00 PM,2017,04,26,22,24.7,77,Moderate,22.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2017-04-26 11:00 PM,2017,04,26,23,16.3,60,Moderate,8.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2017-04-27 12:00 AM,2017,04,27,00,12.1,51,Moderate,8.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2017-04-27 01:00 AM,2017,04,27,01,12.0,50,Good,12.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2017-04-27 02:00 AM,2017,04,27,02,12.0,50,Good,12.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2017-04-27 03:00 AM,2017,04,27,03,14.0,55,Moderate,16.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2017-04-27 04:00 AM,2017,04,27,04,13.5,54,Moderate,13.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2017-04-27 05:00 AM,2017,04,27,05,15.2,58,Moderate,17.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2017-04-27 06:00 AM,2017,04,27,06,15.1,57,Moderate,15.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2017-04-27 07:00 AM,2017,04,27,07,17.0,61,Moderate,19.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2017-04-27 08:00 AM,2017,04,27,08,25.0,78,Moderate,33.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2017-04-27 09:00 AM,2017,04,27,09,31.0,91,Moderate,37.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2017-04-27 10:00 AM,2017,04,27,10,23.5,75,Moderate,16.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2017-04-27 11:00 AM,2017,04,27,11,14.7,56,Moderate,6.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2017-04-27 12:00 PM,2017,04,27,12,12.3,51,Moderate,10.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2017-04-27 01:00 PM,2017,04,27,13,9.6,40,Good,7.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2017-04-27 02:00 PM,2017,04,27,14,7.3,30,Good,5.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2017-04-27 03:00 PM,2017,04,27,15,7.3,30,Good,-999.0,UG/M3,1 Hr,Missing
Addis Ababa Central,PM2.5 - Principal,2017-04-27 04:00 PM,2017,04,27,16,5.7,24,Good,5.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2017-04-27 05:00 PM,2017,04,27,17,6.4,27,Good,7.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2017-04-27 06:00 PM,2017,04,27,18,9.9,41,Good,13.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2017-04-27 07:00 PM,2017,04,27,19,13.5,54,Moderate,17.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2017-04-27 08:00 PM,2017,04,27,20,15.3,58,Moderate,17.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2017-04-27 09:00 PM,2017,04,27,21,14.6,56,Moderate,14.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2017-04-27 10:00 PM,2017,04,27,22,16.8,61,Moderate,19.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2017-04-27 11:00 PM,2017,04,27,23,19.4,66,Moderate,22.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2017-04-28 12:00 AM,2017,04,28,00,12.7,52,Moderate,6.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2017-04-28 01:00 AM,2017,04,28,01,14.3,56,Moderate,16.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2017-04-28 02:00 AM,2017,04,28,02,14.1,55,Moderate,14.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2017-04-28 03:00 AM,2017,04,28,03,13.0,53,Moderate,12.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2017-04-28 04:00 AM,2017,04,28,04,14.0,55,Moderate,15.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2017-04-28 05:00 AM,2017,04,28,05,16.5,60,Moderate,19.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2017-04-28 06:00 AM,2017,04,28,06,19.7,67,Moderate,23.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2017-04-28 07:00 AM,2017,04,28,07,25.3,79,Moderate,31.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2017-04-28 08:00 AM,2017,04,28,08,50.1,137,Unhealthy for Sensitive Groups,75.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2017-04-28 09:00 AM,2017,04,28,09,42.1,117,Unhealthy for Sensitive Groups,34.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2017-04-28 10:00 AM,2017,04,28,10,34.0,97,Moderate,26.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2017-04-28 11:00 AM,2017,04,28,11,28.0,84,Moderate,22.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2017-04-28 12:00 PM,2017,04,28,12,18.0,63,Moderate,8.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2017-04-28 01:00 PM,2017,04,28,13,17.5,62,Moderate,17.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2017-04-28 02:00 PM,2017,04,28,14,17.7,63,Moderate,18.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2017-04-28 03:00 PM,2017,04,28,15,17.8,63,Moderate,18.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2017-04-28 04:00 PM,2017,04,28,16,17.9,63,Moderate,18.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2017-04-28 05:00 PM,2017,04,28,17,18.4,64,Moderate,19.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2017-04-28 06:00 PM,2017,04,28,18,14.2,55,Moderate,10.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2017-04-28 07:00 PM,2017,04,28,19,26.6,81,Moderate,39.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2017-04-28 08:00 PM,2017,04,28,20,39.8,112,Unhealthy for Sensitive Groups,53.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2017-04-28 09:00 PM,2017,04,28,21,34.9,99,Moderate,30.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2017-04-28 10:00 PM,2017,04,28,22,26.9,82,Moderate,19.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2017-04-28 11:00 PM,2017,04,28,23,35.4,100,Moderate,44.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2017-04-29 12:00 AM,2017,04,29,00,33.7,96,Moderate,32.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2017-04-29 01:00 AM,2017,04,29,01,23.8,76,Moderate,14.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2017-04-29 02:00 AM,2017,04,29,02,17.9,63,Moderate,12.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2017-04-29 03:00 AM,2017,04,29,03,13.9,55,Moderate,10.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2017-04-29 04:00 AM,2017,04,29,04,14.9,57,Moderate,16.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2017-04-29 05:00 AM,2017,04,29,05,14.9,57,Moderate,15.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2017-04-29 06:00 AM,2017,04,29,06,23.9,76,Moderate,33.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2017-04-29 07:00 AM,2017,04,29,07,26.4,81,Moderate,29.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2017-04-29 08:00 AM,2017,04,29,08,27.7,84,Moderate,29.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2017-04-29 09:00 AM,2017,04,29,09,25.3,79,Moderate,23.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2017-04-29 10:00 AM,2017,04,29,10,21.6,71,Moderate,18.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2017-04-29 11:00 AM,2017,04,29,11,15.8,59,Moderate,10.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2017-04-29 12:00 PM,2017,04,29,12,12.4,52,Moderate,9.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2017-04-29 01:00 PM,2017,04,29,13,8.7,36,Good,5.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2017-04-29 02:00 PM,2017,04,29,14,7.8,33,Good,7.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2017-04-29 03:00 PM,2017,04,29,15,6.9,29,Good,6.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2017-04-29 04:00 PM,2017,04,29,16,8.4,35,Good,10.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2017-04-29 05:00 PM,2017,04,29,17,13.2,53,Moderate,18.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2017-04-29 06:00 PM,2017,04,29,18,15.1,57,Moderate,17.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2017-04-29 07:00 PM,2017,04,29,19,21.0,70,Moderate,27.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2017-04-29 08:00 PM,2017,04,29,20,27.0,82,Moderate,33.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2017-04-29 09:00 PM,2017,04,29,21,45.0,124,Unhealthy for Sensitive Groups,63.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2017-04-29 10:00 PM,2017,04,29,22,45.0,124,Unhealthy for Sensitive Groups,45.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2017-04-29 11:00 PM,2017,04,29,23,43.5,121,Unhealthy for Sensitive Groups,42.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2017-04-30 12:00 AM,2017,04,30,00,32.7,94,Moderate,22.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2017-04-30 01:00 AM,2017,04,30,01,25.3,79,Moderate,18.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2017-04-30 02:00 AM,2017,04,30,02,20.6,69,Moderate,16.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2017-04-30 03:00 AM,2017,04,30,03,20.3,68,Moderate,20.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2017-04-30 04:00 AM,2017,04,30,04,18.6,65,Moderate,17.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2017-04-30 05:00 AM,2017,04,30,05,18.3,64,Moderate,18.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2017-04-30 06:00 AM,2017,04,30,06,18.6,65,Moderate,19.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2017-04-30 07:00 AM,2017,04,30,07,27.8,84,Moderate,37.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2017-04-30 08:00 AM,2017,04,30,08,46.4,128,Unhealthy for Sensitive Groups,65.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2017-04-30 09:00 AM,2017,04,30,09,60.2,153,Unhealthy,74.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2017-04-30 10:00 AM,2017,04,30,10,45.6,126,Unhealthy for Sensitive Groups,31.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2017-04-30 11:00 AM,2017,04,30,11,39.8,112,Unhealthy for Sensitive Groups,34.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2017-04-30 12:00 PM,2017,04,30,12,32.4,94,Moderate,25.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2017-04-30 01:00 PM,2017,04,30,13,27.7,84,Moderate,23.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2017-04-30 02:00 PM,2017,04,30,14,27.3,83,Moderate,27.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2017-04-30 03:00 PM,2017,04,30,15,26.1,80,Moderate,25.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2017-04-30 04:00 PM,2017,04,30,16,27.5,83,Moderate,29.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2017-04-30 05:00 PM,2017,04,30,17,32.7,94,Moderate,38.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2017-04-30 06:00 PM,2017,04,30,18,43.9,122,Unhealthy for Sensitive Groups,55.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2017-04-30 07:00 PM,2017,04,30,19,49.9,136,Unhealthy for Sensitive Groups,56.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2017-04-30 08:00 PM,2017,04,30,20,44.9,124,Unhealthy for Sensitive Groups,40.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2017-04-30 09:00 PM,2017,04,30,21,36.9,104,Unhealthy for Sensitive Groups,29.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2017-04-30 10:00 PM,2017,04,30,22,28.4,85,Moderate,20.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2017-04-30 11:00 PM,2017,04,30,23,24.7,77,Moderate,21.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2017-05-01 12:00 AM,2017,05,01,00,20.3,68,Moderate,16.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2017-05-01 01:00 AM,2017,05,01,01,24.1,76,Moderate,28.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2017-05-01 02:00 AM,2017,05,01,02,21.5,71,Moderate,19.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2017-05-01 03:00 AM,2017,05,01,03,24.2,76,Moderate,27.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2017-05-01 04:00 AM,2017,05,01,04,20.6,69,Moderate,17.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2017-05-01 05:00 AM,2017,05,01,05,15.3,58,Moderate,10.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2017-05-01 06:00 AM,2017,05,01,06,14.1,55,Moderate,13.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2017-05-01 07:00 AM,2017,05,01,07,18.0,63,Moderate,22.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2017-05-01 08:00 AM,2017,05,01,08,19.0,66,Moderate,20.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2017-05-01 09:00 AM,2017,05,01,09,23.0,74,Moderate,27.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2017-05-01 10:00 AM,2017,05,01,10,27.5,83,Moderate,32.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2017-05-01 11:00 AM,2017,05,01,11,23.7,75,Moderate,20.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2017-05-01 12:00 PM,2017,05,01,12,20.3,68,Moderate,17.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2017-05-01 01:00 PM,2017,05,01,13,22.6,73,Moderate,25.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2017-05-01 02:00 PM,2017,05,01,14,24.8,78,Moderate,27.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2017-05-01 03:00 PM,2017,05,01,15,25.9,80,Moderate,27.0,UG/M3,1 Hr,Valid
